date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:17:28	318/318	---M--	403	error ('Forbidden')	text/html	date:Thu,%2014%20Dec%202023%2006:17:27%20GMT	https://www.amgk.az/Presentations%20%20ORAL/%c3%90%c2%90%c3%90%c2%9d%c3%90%c2%90%c3%90%c2%9b%c3%90%c2%98%c3%90%c2%97%20%c3%90%c2%a1%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%a0%c3%90%c2%95%c3%90%c2%9c%c3%90%c2%95%c3%90%c2%9d%c3%90%c2%9d%c3%90%c2%9e%c3%90%c2%99%20%c3%90%c2%90%c3%90%c2%9b%c3%90%c2%93%c3%90%c2%9e%c3%90%c2%a0%c3%90%c2%98%c3%90%c2%a2%c3%90%c2%9c%c3%90%c2%98%c3%90%c2%a7%c3%90%c2%95%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%9e%c3%90%c2%99%20%c3%90%c2%91%c3%90%c2%90%c3%90%c2%97%c3%90%c2%ab%20%c3%90%c2%98%c3%90%c2%9d%c3%90%c2%a2%c3%90%c2%95%c3%90%c2%a0%c3%90%c2%9f%c3%90%c2%a0%c3%90%c2%95%c3%90%c2%a2%c3%90%c2%90%c3%90%c2%a6%c3%90%c2%98%c3%90%c2%98%20HI-TECH%20%c3%90%c2%9c%c3%90%c2%95%c3%90%c2%a2%c3%90%c2%9e%c3%90%c2%94%c3%90%c2%9e%c3%90%c2%92%20%c3%90%c2%93%c3%90%c2%98%c3%90%c2%a1%20%c3%90%c2%9f%c3%90%c2%a0%c3%90%c2%98%20%c3%90%c2%9f%c3%90%c2%a0%c3%90%c2%9e%c3%90%c2%93%c3%90%c2%9d%c3%90%c2%9e%c3%90%c2%97%c3%90%c2%98%c3%90%c2%a0%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%90%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%98%20%c3%90%c2%a2%c3%90%c2%a0%c3%90%c2%95%c3%90%c2%a9%c3%90%c2%98%c3%90%c2%9d%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%90%c3%90%c2%a2%c3%90%c2%9e%c3%90%c2%a1%c3%90%c2%a2%c3%90%c2%98%20%c3%90%c2%9f%c3%90%c2%a3%c3%90%c2%a2%c3%90%c2%81%c3%90%c2%9c%20%c3%90%c2%a1%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%9e%c3%90%c2%9a%c3%90%c2%a3%c3%90%c2%9f%c3%90%c2%9d%c3%90%c2%9e%c3%90%c2%93%c3%90%c2%9e%20%c3%90%c2%90%c3%90%c2%9d%c3%90%c2%90%c3%90%c2%9b%c3%90%c2%98%c3%90%c2%97%c3%90%c2%90%20%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%92%c3%90%c2%90%c3%90%c2%96%c3%90%c2%98%c3%90%c2%9d%c3%90%c2%9d%c3%90%c2%ab%c3%90%c2%a5%20%c3%90%c2%98%20%c3%90%c2%a1%c3%90%c2%95%c3%90%c2%99%c3%90%c2%a1%c3%90%c2%9c%c3%90%c2%98%c3%90%c2%a7%c3%90%c2%95%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%98%c3%90%c2%a5%20%c3%90%c2%94%c3%90%c2%90%c3%90%c2%9d%c3%90%c2%9d%c3%90%c2%ab%c3%90%c2%a5.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20ORAL/%c3%90%c2%90%c3%90%c2%9d%c3%90%c2%90%c3%90%c2%9b%c3%90%c2%98%c3%90%c2%97%20%c3%90%c2%a1%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%a0%c3%90%c2%95%c3%90%c2%9c%c3%90%c2%95%c3%90%c2%9d%c3%90%c2%9d%c3%90%c2%9e%c3%90%c2%99%20%c3%90%c2%90%c3%90%c2%9b%c3%90%c2%93%c3%90%c2%9e%c3%90%c2%a0%c3%90%c2%98%c3%90%c2%a2%c3%90%c2%9c%c3%90%c2%98%c3%90%c2%a7%c3%90%c2%95%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%9e%c3%90%c2%99%20%c3%90%c2%91%c3%90%c2%90%c3%90%c2%97%c3%90%c2%ab%20%c3%90%c2%98%c3%90%c2%9d%c3%90%c2%a2%c3%90%c2%95%c3%90%c2%a0%c3%90%c2%9f%c3%90%c2%a0%c3%90%c2%95%c3%90%c2%a2%c3%90%c2%90%c3%90%c2%a6%c3%90%c2%98%c3%90%c2%98%20HI-TECH%20%c3%90%c2%9c%c3%90%c2%95%c3%90%c2%a2%c3%90%c2%9e%c3%90%c2%94%c3%90%c2%9e%c3%90%c2%92%20%c3%90%c2%93%c3%90%c2%98%c3%90%c2%a1%20%c3%90%c2%9f%c3%90%c2%a0%c3%90%c2%98%20%c3%90%c2%9f%c3%90%c2%a0%c3%90%c2%9e%c3%90%c2%93%c3%90%c2%9d%c3%90%c2%9e%c3%90%c2%97%c3%90%c2%98%c3%90%c2%a0%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%90%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%98%20%c3%90	(from https://www.amgk.az/)
10:17:28	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202023%2006:17:27%20GMT	https://www.amgk.az/Presentations%20%20POSTER/ACINOHUR%20%c3%83%c2%96N%20%c3%83%c2%87%c3%83%c2%96K%c3%86%c2%8fKL%c3%84%c2%b0Y%c3%84%c2%b0N%c3%84%c2%b0D%c3%86%c2%8f%20QRAV%c3%84%c2%b0METR%c3%84%c2%b0K%20M%c3%86%c2%8fLUMATLARIN%20T%c3%86%c2%8fHL%c3%84%c2%b0L%c3%84%c2%b0%20V%c3%86%c2%8f%20G%c3%86%c2%8fL%c3%86%c2%8fC%c3%86%c2%8fK%20AXTARI%c3%85%c2%9e-K%c3%86%c2%8f%c3%85%c2%9eF%c3%84%c2%b0YYAT%20%c3%84%c2%b0%c3%85%c2%9eL%c3%86%c2%8fR%c3%84%c2%b0N%c3%84%c2%b0N%20%c3%84%c2%b0ST%c3%84%c2%b0QAM%c3%86%c2%8fTL%c3%86%c2%8fND%c3%84%c2%b0R%c3%84%c2%b0LM%c3%86%c2%8fS%c3%84%c2%b0.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20POSTER/ACINOHUR%20%c3%83%c2%96N%20%c3%83%c2%87%c3%83%c2%96K%c3%86%c2%8fKL%c3%84%c2%b0Y%c3%84%c2%b0N%c3%84%c2%b0D%c3%86%c2%8f%20QRAV%c3%84%c2%b0METR%c3%84%c2%b0K%20M%c3%86%c2%8fLUMATLARIN%20T%c3%86%c2%8fHL%c3%84%c2%b0L%c3%84%c2%b0%20V%c3%86%c2%8f%20G%c3%86%c2%8fL%c3%86%c2%8fC%c3%86%c2%8fK%20AXTARI%c3%85%c2%9e-K%c3%86%c2%8f%c3%85%c2%9eF%c3%84%c2%b0YYAT%20%c3%84%c2%b0%c3%85%c2%9eL%c3%86%c2%8fR%c3%84%c2%b0N%c3%84%c2%b0N%20%c3%84%c2%b0ST%c3%84%c2%b0QAM%c3%86%c2%8fTL%c3%86%c2%8fND%c3%84%c2%b0R%c3%84%c2%b0LM%c3%86%c2%8fS%c3%84%c2%b0.pdf	(from https://www.amgk.az/)
10:17:28	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202023%2006:17:27%20GMT	https://www.amgk.az/Presentations%20%20POSTER/ANOMAL%20Y%c3%83%c2%9cKS%c3%86%c2%8fK%20LAY%20T%c3%86%c2%8fZY%c3%84%c2%b0Q%c3%84%c2%b0N%c3%84%c2%b0N%20D%c3%86%c2%8fY%c3%84%c2%b0%c3%85%c2%9eM%c3%86%c2%8f%20X%c3%83%c2%9cSUS%c3%84%c2%b0YY%c3%86%c2%8fTL%c3%86%c2%8fR%c3%84%c2%b0N%c3%84%c2%b0N%20GEOF%c3%84%c2%b0Z%c3%84%c2%b0K%c3%84%c2%b0%20%c3%83%c2%9cSULLARLA%20T%c3%86%c2%8fDQ%c3%84%c2%b0Q%c3%84%c2%b0%20(A%c3%85%c2%9fa%c3%84%c2%9f%c3%84%c2%b1%20K%c3%83%c2%bcr%20%c3%83%c2%a7%c3%83%c2%b6k%c3%89%c2%99kliyi%20timsal%c3%84%c2%b1nda).pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20POSTER/ANOMAL%20Y%c3%83%c2%9cKS%c3%86%c2%8fK%20LAY%20T%c3%86%c2%8fZY%c3%84%c2%b0Q%c3%84%c2%b0N%c3%84%c2%b0N%20D%c3%86%c2%8fY%c3%84%c2%b0%c3%85%c2%9eM%c3%86%c2%8f%20X%c3%83%c2%9cSUS%c3%84%c2%b0YY%c3%86%c2%8fTL%c3%86%c2%8fR%c3%84%c2%b0N%c3%84%c2%b0N%20GEOF%c3%84%c2%b0Z%c3%84%c2%b0K%c3%84%c2%b0%20%c3%83%c2%9cSULLARLA%20T%c3%86%c2%8fDQ%c3%84%c2%b0Q%c3%84%c2%b0%20(A%c3%85%c2%9fa%c3%84%c2%9f%c3%84%c2%b1%20K%c3%83%c2%bcr%20%c3%83%c2%a7%c3%83%c2%b6k%c3%89%c2%99kliyi%20timsal%c3%84%c2%b1nda).pdf	(from https://www.amgk.az/)
10:17:29	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202023%2006:17:28%20GMT	https://www.amgk.az/Presentations%20%20POSTER/ANOMAL%20Y%c3%83%c2%9cKS%c3%86%c2%8fK%20M%c3%86%c2%8fSAM%c3%86%c2%8f%20T%c3%86%c2%8fZY%c3%84%c2%b0QL%c3%84%c2%b0%20SAH%c3%86%c2%8fL%c3%86%c2%8fRD%c3%86%c2%8f%20G%c3%84%c2%b0LL%c3%84%c2%b0%20KOLLEKTORLARIN%20D%c3%84%c2%b0AQNOST%c3%84%c2%b0KASI.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20POSTER/ANOMAL%20Y%c3%83%c2%9cKS%c3%86%c2%8fK%20M%c3%86%c2%8fSAM%c3%86%c2%8f%20T%c3%86%c2%8fZY%c3%84%c2%b0QL%c3%84%c2%b0%20SAH%c3%86%c2%8fL%c3%86%c2%8fRD%c3%86%c2%8f%20G%c3%84%c2%b0LL%c3%84%c2%b0%20KOLLEKTORLARIN%20D%c3%84%c2%b0AQNOST%c3%84%c2%b0KASI.pdf	(from https://www.amgk.az/)
10:17:29	318/318	---M--	403	error ('Forbidden')	text/html	date:Thu,%2014%20Dec%202023%2006:17:28%20GMT	https://www.amgk.az/Presentations%20%20ORAL/%c3%90%c2%93%c3%90%c2%95%c3%90%c2%9e%c3%90%c2%94%c3%90%c2%98%c3%90%c2%9d%c3%90%c2%90%c3%90%c2%9c%c3%90%c2%98%c3%90%c2%a7%c3%90%c2%95%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%98%c3%90%c2%95%20%c3%90%c2%a3%c3%90%c2%a1%c3%90%c2%9b%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%98%c3%90%c2%af%20%c3%90%c2%a4%c3%90%c2%9e%c3%90%c2%a0%c3%90%c2%9c%c3%90%c2%98%c3%90%c2%a0%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%90%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%af%20%c3%90%c2%9b%c3%90%c2%98%c3%90%c2%a2%c3%90%c2%9e%c3%90%c2%a1%c3%90%c2%a4%c3%90%c2%95%c3%90%c2%a0%c3%90%c2%ab%20%c3%90%c2%ae%c3%90%c2%96%c3%90%c2%9d%c3%90%c2%95%c3%90%c2%95%20%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%98%c3%90%c2%a4%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%9e-%c3%90%c2%a2%c3%90%c2%a3%c3%90%c2%a0%c3%90%c2%90%c3%90%c2%9d%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%9e%c3%90%c2%99%20%c3%90%c2%9f%c3%90%c2%9b%c3%90%c2%90%c3%90%c2%a2%c3%90%c2%a4%c3%90%c2%9e%c3%90%c2%a0%c3%90%c2%9c%c3%90%c2%ab%20(%c3%90%c2%9f%c3%90%c2%95%c3%90%c2%a0%c3%90%c2%95%c3%90%c2%a5%c3%90%c2%9e%c3%90%c2%94%c3%90%c2%9d%c3%90%c2%90%c3%90%c2%af%20%c3%90%c2%97%c3%90%c2%9e%c3%90%c2%9d%c3%90%c2%90%20%c3%90%c2%9e%c3%90%c2%a2%20%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%91%20%c3%90%c2%9a%20%c3%90%c2%ae%c3%90%c2%9a%c3%90%c2%91).pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20ORAL/%c3%90%c2%93%c3%90%c2%95%c3%90%c2%9e%c3%90%c2%94%c3%90%c2%98%c3%90%c2%9d%c3%90%c2%90%c3%90%c2%9c%c3%90%c2%98%c3%90%c2%a7%c3%90%c2%95%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%98%c3%90%c2%95%20%c3%90%c2%a3%c3%90%c2%a1%c3%90%c2%9b%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%98%c3%90%c2%af%20%c3%90%c2%a4%c3%90%c2%9e%c3%90%c2%a0%c3%90%c2%9c%c3%90%c2%98%c3%90%c2%a0%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%90%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%af%20%c3%90%c2%9b%c3%90%c2%98%c3%90%c2%a2%c3%90%c2%9e%c3%90%c2%a1%c3%90%c2%a4%c3%90%c2%95%c3%90%c2%a0%c3%90%c2%ab%20%c3%90%c2%ae%c3%90%c2%96%c3%90%c2%9d%c3%90%c2%95%c3%90%c2%95%20%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%98%c3%90%c2%a4%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%9e-%c3%90%c2%a2%c3%90%c2%a3%c3%90%c2%a0%c3%90%c2%90%c3%90%c2%9d%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%9e%c3%90%c2%99%20%c3%90%c2%9f%c3%90%c2%9b%c3%90%c2%90%c3%90%c2%a2%c3%90%c2%a4%c3%90%c2%9e%c3%90%c2%a0%c3%90%c2%9c%c3%90%c2%ab%20(%c3%90%c2%9f%c3%90%c2%95%c3%90%c2%a0%c3%90%c2%95%c3%90%c2%a5%c3%90%c2%9e%c3%90%c2%94%c3%90%c2%9d%c3%90	(from https://www.amgk.az/)
10:17:29	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202023%2006:17:28%20GMT	https://www.amgk.az/Presentations%20%20POSTER/BAKI%20ARX%c3%84%c2%b0PELAQI%20%c3%86%c2%8fRAZ%c3%84%c2%b0S%c3%84%c2%b0ND%c3%86%c2%8fK%c3%84%c2%b0%20PAL%c3%83%c2%87IQ%20VULKANLARININ%20GEOLOJ%c3%84%c2%b0-GEOF%c3%84%c2%b0Z%c3%84%c2%b0K%c3%84%c2%b0%20T%c3%86%c2%8fDQ%c3%84%c2%b0QATLARININ%20ANAL%c3%84%c2%b0Z%c3%84%c2%b0.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20POSTER/BAKI%20ARX%c3%84%c2%b0PELAQI%20%c3%86%c2%8fRAZ%c3%84%c2%b0S%c3%84%c2%b0ND%c3%86%c2%8fK%c3%84%c2%b0%20PAL%c3%83%c2%87IQ%20VULKANLARININ%20GEOLOJ%c3%84%c2%b0-GEOF%c3%84%c2%b0Z%c3%84%c2%b0K%c3%84%c2%b0%20T%c3%86%c2%8fDQ%c3%84%c2%b0QATLARININ%20ANAL%c3%84%c2%b0Z%c3%84%c2%b0.pdf	(from https://www.amgk.az/)
10:17:29	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202023%2006:17:28%20GMT	https://www.amgk.az/Presentations%20%20POSTER/B%c3%84%c2%b0N%c3%86%c2%8fQ%c3%86%c2%8fD%c3%84%c2%b0%20YATA%c3%84%c2%9eININ%20M%c3%86%c2%8fHSULDAR%20LAYLARININ%20PETROF%c3%84%c2%b0Z%c3%84%c2%b0K%c3%84%c2%b0%20MODELL%c3%86%c2%8f%c3%85%c2%9eD%c3%84%c2%b0R%c3%84%c2%b0LM%c3%86%c2%8fS%c3%84%c2%b0%20V%c3%86%c2%8f%20Q%c3%84%c2%b0YM%c3%86%c2%8fTL%c3%86%c2%8fND%c3%84%c2%b0R%c3%84%c2%b0LM%c3%86%c2%8fS%c3%84%c2%b0.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20POSTER/B%c3%84%c2%b0N%c3%86%c2%8fQ%c3%86%c2%8fD%c3%84%c2%b0%20YATA%c3%84%c2%9eININ%20M%c3%86%c2%8fHSULDAR%20LAYLARININ%20PETROF%c3%84%c2%b0Z%c3%84%c2%b0K%c3%84%c2%b0%20MODELL%c3%86%c2%8f%c3%85%c2%9eD%c3%84%c2%b0R%c3%84%c2%b0LM%c3%86%c2%8fS%c3%84%c2%b0%20V%c3%86%c2%8f%20Q%c3%84%c2%b0YM%c3%86%c2%8fTL%c3%86%c2%8fND%c3%84%c2%b0R%c3%84%c2%b0LM%c3%86%c2%8fS%c3%84%c2%b0.pdf	(from https://www.amgk.az/)
10:17:29	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202023%2006:17:28%20GMT	https://www.amgk.az/Presentations%20%20POSTER/DA%c3%85%c2%9eK%c3%86%c2%8fS%c3%86%c2%8fN%20D%c3%86%c2%8fM%c3%84%c2%b0R%20F%c3%84%c2%b0L%c3%84%c2%b0Z%20TULLANTILARININ%20%c3%86%c2%8fTRAF%20M%c3%83%c2%9cH%c3%84%c2%b0T%c3%86%c2%8f%20T%c3%86%c2%8fS%c3%84%c2%b0R%c3%84%c2%b0.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20POSTER/DA%c3%85%c2%9eK%c3%86%c2%8fS%c3%86%c2%8fN%20D%c3%86%c2%8fM%c3%84%c2%b0R%20F%c3%84%c2%b0L%c3%84%c2%b0Z%20TULLANTILARININ%20%c3%86%c2%8fTRAF%20M%c3%83%c2%9cH%c3%84%c2%b0T%c3%86%c2%8f%20T%c3%86%c2%8fS%c3%84%c2%b0R%c3%84%c2%b0.pdf	(from https://www.amgk.az/)
10:17:30	318/318	---M--	403	error ('Forbidden')	text/html	date:Thu,%2014%20Dec%202023%2006:17:29%20GMT	https://www.amgk.az/Presentations%20%20ORAL/%c3%90%c2%98%c3%90%c2%a1%c3%90%c2%9f%c3%90%c2%9e%c3%90%c2%9b%c3%90%c2%ac%c3%90%c2%97%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%90%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%95%20%c3%90%c2%a2%c3%90%c2%95%c3%90%c2%9f%c3%90%c2%9b%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%ab%c3%90%c2%a5%20%c3%90%c2%98%c3%90%c2%a1%c3%90%c2%a2%c3%90%c2%9e%c3%90%c2%a7%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%9a%c3%90%c2%9e%c3%90%c2%92%20%c3%90%c2%9f%c3%90%c2%a0%c3%90%c2%98%20%c3%90%c2%98%c3%90%c2%9d%c3%90%c2%a2%c3%90%c2%95%c3%90%c2%9d%c3%90%c2%a1%c3%90%c2%98%c3%90%c2%a4%c3%90%c2%98%c3%90%c2%9a%c3%90%c2%90%c3%90%c2%a6%c3%90%c2%98%c3%90%c2%98%20%c3%90%c2%94%c3%90%c2%9e%c3%90%c2%91%c3%90%c2%ab%c3%90%c2%a7%c3%90%c2%98%20%c3%90%c2%9d%c3%90%c2%95%c3%90%c2%a4%c3%90%c2%a2%c3%90%c2%98%20%c3%90%c2%98%20%c3%90%c2%93%c3%90%c2%95%c3%90%c2%9e%c3%90%c2%a4%c3%90%c2%98%c3%90%c2%97%c3%90%c2%98%c3%90%c2%a7%c3%90%c2%95%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%9e%c3%90%c2%99%20%c3%90%c2%94%c3%90%c2%98%c3%90%c2%90%c3%90%c2%93%c3%90%c2%9d%c3%90%c2%9e%c3%90%c2%a1%c3%90%c2%a2%c3%90%c2%98%c3%90%c2%9a%c3%90%c2%95%20%c3%90%c2%a1%c3%90%c2%9e%c3%90%c2%a1%c3%90%c2%a2%c3%90%c2%9e%c3%90%c2%af%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%af%20%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%92%c3%90%c2%90%c3%90%c2%96%c3%90%c2%98%c3%90%c2%9d%c3%90%c2%ab%20%c3%90%c2%98%20%c3%90%c2%9f%c3%90%c2%9b%c3%90%c2%90%c3%90%c2%a1%c3%90%c2%a2%c3%90%c2%90.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20ORAL/%c3%90%c2%98%c3%90%c2%a1%c3%90%c2%9f%c3%90%c2%9e%c3%90%c2%9b%c3%90%c2%ac%c3%90%c2%97%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%90%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%95%20%c3%90%c2%a2%c3%90%c2%95%c3%90%c2%9f%c3%90%c2%9b%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%ab%c3%90%c2%a5%20%c3%90%c2%98%c3%90%c2%a1%c3%90%c2%a2%c3%90%c2%9e%c3%90%c2%a7%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%9a%c3%90%c2%9e%c3%90%c2%92%20%c3%90%c2%9f%c3%90%c2%a0%c3%90%c2%98%20%c3%90%c2%98%c3%90%c2%9d%c3%90%c2%a2%c3%90%c2%95%c3%90%c2%9d%c3%90%c2%a1%c3%90%c2%98%c3%90%c2%a4%c3%90%c2%98%c3%90%c2%9a%c3%90%c2%90%c3%90%c2%a6%c3%90%c2%98%c3%90%c2%98%20%c3%90%c2%94%c3%90%c2%9e%c3%90%c2%91%c3%90%c2%ab%c3%90%c2%a7%c3%90%c2%98%20%c3%90%c2%9d%c3%90%c2%95%c3%90%c2%a4%c3%90%c2%a2%c3%90%c2%98%20%c3%90%c2%98%20%c3%90%c2%93%c3%90%c2%95%c3%90%c2%9e%c3%90%c2%a4%c3%90%c2%98%c3%90%c2%97%c3%90%c2%98%c3%90%c2%a7%c3%90%c2%95%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%9e%c3%90%c2%99%20%c3%90%c2%94%c3%90%c2%98%c3%90%c2%90%c3%90%c2%93%c3%90%c2%9d%c3%90%c2%9e%c3%90%c2%a1%c3%90%c2%a2%c3%90	(from https://www.amgk.az/)
10:17:30	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202023%2006:17:29%20GMT	https://www.amgk.az/Presentations%20%20POSTER/GEOF%c3%84%c2%b0Z%c3%84%c2%b0K%c3%84%c2%b0%20V%c3%86%c2%8f%20GEOLOJ%c3%84%c2%b0%20M%c3%86%c2%8fLUMATLAR%20%c3%86%c2%8fSASINDA%20H%c3%83%c2%96VSAN%20YATA%c3%84%c2%9eININ%20%c3%85%c2%9e%c3%86%c2%8fRQ%20H%c3%84%c2%b0SS%c3%86%c2%8fS%c3%84%c2%b0N%c3%84%c2%b0N%20R%c3%86%c2%8fQ%c3%86%c2%8fMSAL%203D-GEOLOJ%c3%84%c2%b0%20MODEL%c3%84%c2%b0N%c3%84%c2%b0N%20QURULMASI.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20POSTER/GEOF%c3%84%c2%b0Z%c3%84%c2%b0K%c3%84%c2%b0%20V%c3%86%c2%8f%20GEOLOJ%c3%84%c2%b0%20M%c3%86%c2%8fLUMATLAR%20%c3%86%c2%8fSASINDA%20H%c3%83%c2%96VSAN%20YATA%c3%84%c2%9eININ%20%c3%85%c2%9e%c3%86%c2%8fRQ%20H%c3%84%c2%b0SS%c3%86%c2%8fS%c3%84%c2%b0N%c3%84%c2%b0N%20R%c3%86%c2%8fQ%c3%86%c2%8fMSAL%203D-GEOLOJ%c3%84%c2%b0%20MODEL%c3%84%c2%b0N%c3%84%c2%b0N%20QURULMASI.41.delayed	(from https://www.amgk.az/)
10:17:30	449714/449714	---M--	200	added ('OK')	application/pdf	date:Fri,%2009%20Jun%202023%2013:08:47%20GMT	https://www.amgk.az/Presentations%20%20POSTER/DEEP%20TECTONIC%20STRUCTURE%20AND%20OIL-GAS%20PROPERTIES%20OF%20THE%20LOWER%20KURA%20DEPRESSION.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20POSTER/DEEP%20TECTONIC%20STRUCTURE%20AND%20OIL-GAS%20PROPERTIES%20OF%20THE%20LOWER%20KURA%20DEPRESSION.pdf	(from https://www.amgk.az/)
10:17:30	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202023%2006:17:29%20GMT	https://www.amgk.az/Presentations%20%20POSTER/K%c3%84%c2%b0%c3%83%c2%87%c3%84%c2%b0K%20M%c3%83%c2%9cQAV%c3%84%c2%b0M%c3%86%c2%8fTL%c3%84%c2%b0%20KOLLEKTORLARININ%20X%c3%83%c2%9cSUS%c3%84%c2%b0YY%c3%86%c2%8fTL%c3%86%c2%8fR%c3%84%c2%b0%20V%c3%86%c2%8f%20ONLARIN%20NEFTQAZDOYUMLULU%c3%84%c2%9eUNUN%20Q%c3%84%c2%b0YM%c3%86%c2%8fTL%c3%86%c2%8fND%c3%84%c2%b0R%c3%84%c2%b0LM%c3%86%c2%8fS%c3%84%c2%b0.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20POSTER/K%c3%84%c2%b0%c3%83%c2%87%c3%84%c2%b0K%20M%c3%83%c2%9cQAV%c3%84%c2%b0M%c3%86%c2%8fTL%c3%84%c2%b0%20KOLLEKTORLARININ%20X%c3%83%c2%9cSUS%c3%84%c2%b0YY%c3%86%c2%8fTL%c3%86%c2%8fR%c3%84%c2%b0%20V%c3%86%c2%8f%20ONLARIN%20NEFTQAZDOYUMLULU%c3%84%c2%9eUNUN%20Q%c3%84%c2%b0YM%c3%86%c2%8fTL%c3%86%c2%8fND%c3%84%c2%b0R%c3%84%c2%b0LM%c3%86%c2%8fS%c3%84%c2%b0.pdf	(from https://www.amgk.az/)
